mtime,date,A,AA,AAC,AAL,AAN,AAOI,AAON,AAP,AAPL,AAT,AAWW,AAXN,ABAX,ABBV,ABC,ABCB,ABCD,ABCO,ABEO,ABG,ABM,ABMD,ABT,ABTX,AC,ACAD,ACBI,ACC,ACCO,ACET,ACGL,ACHC,ACHN,ACIA,ACIW,ACLS,ACM,ACN,ACNB,ACOR,ACRE,ACRS,ACTA,ACTG,ACXM,ADBE,ADC,ADES,ADI,ADM,ADMS,ADNT,ADP,ADRO,ADS,ADSK,ADSW,ADTN,ADUS,ADXS,AE,AEE,AEGN,AEIS,AEL,AEO,AEP,AERI,AES,AET,AF,AFAM,AFG,AFH,AFI,AFL,AFSI,AGCO,AGEN,AGFS,AGII,AGIO,AGM,AGN,AGNC,AGO,AGR,AGX,AGYS,AHH,AHL,AHP,AHT,AI,AIG,AIMC,AIMT,AIN,AIR,AIT,AIV,AIZ,AJG,AJRD,AJX,AKAM,AKAO,AKBA,AKR,AKRX,AKS,AKTS,AL,ALB,ALCO,ALDR,ALE,ALEX,ALG,ALGN,ALGT,ALJ,ALK,ALKS,ALL,ALLE,ALLY,ALNY,ALOG,ALR,ALRM,ALSN,ALX,ALXN,AMAG,AMAT,AMBA,AMBC,AMBR,AMC,AMCX,AMD,AME,AMED,AMG,AMGN,AMH,AMKR,AMN,AMNB,AMOT,AMP,AMPH,AMRC,AMRI,AMSF,AMSWA,AMT,AMTD,AMWD,AMZN,AN,ANAB,ANAT,ANCX,ANDE,ANET,ANF,ANGI,ANGO,ANH,ANIK,ANIP,ANSS,ANTM,AOBC,AON,AOS,AOSL,AP,APA,APAM,APC,APD,APEI,APH,APLE,APOG,APPF,APTI,APTS,AQMS,AR,ARA,ARAY,ARC,ARCB,ARCH,ARD,ARDX,ARE,AREX,ARI,ARII,ARMK,ARNA,ARNC,AROC,AROW,ARR,ARRS,ARRY,ARTNA,ARW,ASB,ASBB,ASC,ASCMA,ASGN,ASH,ASIX,ASMB,ASNA,ASPS,AST,ASTE,AT,ATEN,ATGE,ATH,ATHN,ATHX,ATI,ATKR,ATLO,ATNI,ATO,ATR,ATRA,ATRC,ATRI,ATRO,ATRS,ATSG,ATU,ATVI,ATW,AVA,AVAV,AVB,AVD,AVGO,AVHI,AVID,AVT,AVX,AVXL,AVXS,AVY,AWH,AWI,AWK,AWR,AXAS,AXDX,AXE,AXGN,AXL,AXON,AXP,AXS,AXTA,AXTI,AYI,AYR,AYX,AZO,AZPN,AZZ,X,XBIT,XBKS,XCRA,XEC,XEL,XENT,XHR,XL,XLNX,XLRN,XNCR,XOG,XOM,XON,XONE,XOXO,XPER,XPO,XRAY,XRX,XTLY,XYL,Y,YELP,YEXT,YORW,YRCW,YUM,YUMC,Z,ZAGG,ZAYO,ZBH,ZBRA,ZEN,ZEUS,ZG,ZGNX,ZION,ZIOP,ZIXI,ZNGA,ZOES,ZTS,ZUMZ,ZYNE
444,30/12/2016,34087628,80278121,,122810423,,6505452,3318199,15394303,2435086580,5850321,4322023,,3444429,149415234,40754790,4594240,962170,12168670,8932849,4371715,13559365,8559068,178429130,951914,1432608,56890453,1936848,17277366,12995657,,24737832,25766927,36962425,18557138,12010982,2033645,24799723,49416188,228860,2127873,3278279,3888271,5108826,5729841,,61819983,4753183,1244516,48756702,65997875,3014504,19985321,43445926,,11240073,62199368,8893995,6843162,1374834,935248,104310,27287602,4657690,7635966,14407381,116532976,50825388,9176773,99100060,55763428,57175119,2409779,5335216,,2489074,102332682,15635872,20896999,21547683,6163638,,26555961,1138475,96745200,87174805,24549099,10035625,5106769,1079873,7203876,5571731,,1504866,,110889847,5094495,7980700,2829262,6054695,5144699,21695765,9347400,31546493,12495850,959779,29458511,,7018528,11188474,,413146160,154775,13942613,17073270,165074,13337669,6112733,6034030,1352042,17335242,2516468,17734943,26914539,16042371,40612235,13860154,101352844,27545479,2281420,15738671,4614784,25127490,173850,75684188,18903941,205985390,22995311,12538687,4629725,11452435,20151302,1155647354,43837947,5831076,12186575,70550972,52675436,29454356,13777317,472788,457950,22116439,8473171,1457308,4220755,2423008,1380886,53634224,45437407,2809792,73660584,18497340,,404874,863569,3386783,14163416,66951158,3939798,4650974,16547237,2168403,2804779,10432533,24944298,,21950035,23515693,3468549,513719,58301427,9827104,86802946,22672855,1845325,48854366,39267158,7559881,428019,3599822,4500473,3060013,68218457,2738189,13522269,2416353,6661904,14057394,,2934829,13064108,,31569836,2854021,27662728,3624658,,14049942,667492,13830856,36307038,,439591,11316056,18439626,30658,5579036,1382737,7263503,14016939,6356488,865559,,5619470,3662167,3973884,7352970,11001568,22192758,28043357,19067930,8875390,47704482,14795917,223637,1246345,9969452,6902236,5245101,4436236,100048,2091523,20565157,5355355,,142377135,94434582,9623404,5113688,16588020,2545004,67190601,1462958,13335656,18711352,4339247,20289824,15455295,13954086,665986,8663544,21190271,3081978,1632420,3980918,3466944,3105793,26817409,19714789,75948252,10823566,56306868,3989253,9618301,5704309,,6041777,13704725,3041731,325375717,5443263,1576021,5574492,15388316,48348253,7047120,12167567,,64608142,9662724,7848153,,220435737,,3128037,2644955,7913142,26780886,26454863,72148998,8279657,23671755,931804,42872146,,753709,,44266459,59052341,40514310,5364466,54520231,31329719,7202475,27664686,3068539,20796602,4250096,58048245,34551637,4855624,219962873,8595413,59818635,11783501,3771858
445,31/01/2017,45136618,93232209,,147289715,,14280993,2697273,17336738,2253324640,3744537,3257702,,4582348,156336086,51240937,3643703,992498,18410620,4914536,4593860,12503685,8980327,211271813,671795,409012,45013892,1419852,12825217,10288503,,21517026,23875822,27438117,26687037,7711320,3377822,22193233,52906512,92885,1816282,1804477,4714967,2022530,4747747,,49310765,3889916,891302,49614300,66604674,3821167,16292396,36219121,,12573852,37855611,3368451,7929031,714591,1023409,138182,23476514,4131296,7466280,12372198,93367384,45689736,6758405,124727326,74302360,23724664,5836461,3962789,,1678156,97487200,11711905,16576152,18527657,1802297,,13786578,835190,73252172,67298269,19037258,17403998,4260838,691359,3451517,5241815,,1140811,,111418738,2176852,6295495,2130689,3549730,4563112,14458412,7221098,17123337,7402862,506346,30565208,,4634018,8442294,,496725094,128785,11603330,17797777,125573,13744417,4301130,3082096,995100,18341626,2224560,15953965,26672149,16574539,32051174,16470129,99698722,18941927,2001329,10232541,3441756,22357849,133996,48973929,40661580,183278968,19801117,5078521,3677168,7384923,13037170,878998338,31384312,6447143,12830937,75000844,38510824,28679238,10636229,203402,587612,20590865,7557616,1313650,5091006,1440290,885225,38629282,45304710,2248480,70714587,18467582,3720893,432665,675435,3293606,17308876,64005494,6894330,6058511,10154330,2202368,2438830,8045096,32962863,,19841605,19544837,2477137,283761,60689610,7984732,73234218,34704659,1410231,46240920,27639087,5377478,312281,2790303,3189802,2655316,69267074,2099199,13804072,1893442,7150177,7765411,,4465356,8211141,,19819366,1624564,48917355,3734454,,11874620,535558,8305583,34624371,,388902,10511336,17370564,27092,4627808,729455,7012356,11253698,5558706,1891991,,3534202,4379383,2637279,5434700,6238837,14024430,8381284,11112241,20087941,78797864,7205082,113998,995475,7973091,6277563,4043467,6843976,111139,1894030,21172512,4364421,,134264134,96834454,6521341,2217846,14405073,1673713,66354811,1611028,10807922,21045643,4255300,7556095,6787861,14995348,946039,12145273,18176364,2192787,3038254,4738514,3873367,4143336,37013639,11935829,103904872,8562820,38589330,9045645,21590042,4717662,,7447942,11402624,3811337,363049999,2233696,769570,2938876,17292711,46239653,4900420,7713327,,61436501,8120931,5407106,,252514608,,2835546,1956611,7753795,19179059,38051828,90544817,5183915,31876423,824027,30514546,,602907,,47337816,38476473,26563275,2903982,63906410,33208201,6311006,23715195,3020681,7563349,5510301,49800630,36001321,3614225,184025676,10340034,57395445,7785802,11452348
446,28/02/2017,39157401,88494102,,110361270,,19473509,2995960,27618019,2299874188,3590924,3547031,,2800223,126886726,40010071,2694761,813161,14416636,6514768,6232041,5507785,9456642,165452156,696249,287902,48847238,1728025,11397647,12590298,,22308003,20752182,29783430,40729842,7673974,4571762,22757493,38175650,100733,3514659,1816619,4424291,1477865,4118649,,38524324,3735706,1471349,52077859,73116120,1992110,19363123,41959272,,10980507,38369243,2137577,5914934,695469,731414,95389,27000115,2848727,7433242,9796808,70174965,45168937,6941450,99948377,61408917,14999659,2354383,4728177,,1947766,86543596,25183763,16673721,32998899,1272343,,10841418,727979,70103157,58206967,18469576,14893984,3554352,1407580,4838548,4989296,,1516620,,155061608,2773353,6437901,1708269,2365680,4311770,13733294,8020194,14514854,5547089,423329,51537086,,3953872,8395796,,424347476,171194,14866585,18419296,129425,14242485,4535624,2848922,789220,18530771,2216292,11137134,22824106,17218184,41002944,17101230,100503145,17696419,1441784,11395092,3851615,22147293,129413,44424804,20162642,202717763,16573073,6424196,5682975,37135649,15370848,1571999711,42878056,3936457,11449434,69621110,35315130,47326055,11486716,215403,1262517,24553981,7691611,1092642,7360288,1145766,677526,41930160,76435733,2283352,71748231,22826429,1912248,392390,528737,2582920,19108239,60775788,15466039,3106892,11763272,2269740,2491298,10496650,39591892,,19143373,20260441,2189601,350458,80891269,9708139,83665130,25789424,1110875,50192278,26842518,4067708,308602,4862956,2355794,9134761,64120055,1219996,13298153,1729481,4106128,11077551,,5936914,14397513,,18767177,1590181,38403270,2516877,,11908961,565889,10186516,48964520,,349409,13678208,13370383,25425,5418412,784097,7107488,7058661,5286985,784216,,9572155,3560678,3182711,4746843,10551068,15136533,9456550,10519268,15064726,45293769,15966709,92026,1509549,7425964,7160756,3800688,3880539,71481,1990540,16980489,6379593,,229503921,82887692,6815771,2150826,13683357,1393297,45313269,1280897,7167137,18886001,3301457,20806045,5769714,16227704,5124265,9714818,19080661,2350703,2228323,5720123,3361865,2165713,27076403,14493109,65816664,10673441,27823066,10951370,13138784,8167362,,6616290,10750290,2334879,372952271,1610796,510900,6217364,26741611,47926201,3067430,7035024,,44541207,6961295,3601474,,237345153,,2299543,1121239,8147144,29363865,34454846,47232296,2093541,35445236,852653,69895622,,408870,,49324874,55637601,37573381,3404135,54740135,22596548,7138734,27152409,2110794,12779309,7682051,42910178,25965122,6260867,268087444,12626826,89417131,6647141,9616845
447,31/03/2017,40891229,98521440,,177947053,,38694822,4360000,22654587,2248364856,8034588,4236656,,2160989,143066152,37417238,8734907,1102789,15220310,5099340,6327874,9104381,6050839,148917233,730598,447973,37553161,1431250,15994044,13201359,,20436390,30103649,30694021,33107931,16068540,4396417,23300310,65635244,389083,4983550,3589256,5595120,3474071,6596841,,61398516,3980003,2149475,73712578,62131741,3016391,23740921,37255058,,11330340,56123298,4894754,6813384,1428395,1107772,98130,37597527,4588573,10908952,12752387,116098784,55094286,10099082,123759181,58303959,60279153,2900329,6658826,,8216502,86709344,59601175,11338493,23395448,5240683,,10093574,1013074,71900561,56489160,26992078,12431050,2934262,1830192,5652502,5718679,,2439087,,158649314,3436969,7213781,2969566,3720122,4116970,20854222,8840875,23196680,14216414,1612368,41280560,,6360455,14848087,,333640462,1558075,14051927,27656612,155717,11303299,5573337,4823976,1011883,14727971,2416003,11262726,33579245,20813446,38500697,14248892,136667878,26255696,3083061,14682472,8957935,22124652,153398,40254791,23822937,196223036,24084060,11542195,4093809,34516865,14154537,1733839143,33492434,5850089,9541627,109214534,59874840,29292215,13862803,506164,2187876,25290585,10009807,2480991,10221703,1609029,1655316,51611233,79014571,2731849,60722752,23035879,2638535,490888,736340,2781771,17768145,112679235,10738205,4405434,18028270,2599625,5341610,10217438,36215221,,22951068,16727666,3217977,734429,91622010,11650590,102420093,33592204,1991748,48956578,24685194,3940302,1209406,6670059,4310117,10206244,79001115,2922388,21062233,2955737,3784613,12338096,12641800,3728803,39766741,,28871140,2478460,29673592,4663462,,15954150,677149,11103054,50058936,,480672,14062422,25308612,115635,5146403,1173279,4928834,9881778,5144713,1584607,,13472924,3672398,3213535,9360374,7302999,13611447,40326832,8223579,46909943,59051848,7245805,186758,1348885,9283748,6223630,7545874,4779203,90424,4693861,27542903,7484092,,166800273,71185693,9461606,4608896,16268014,2584789,66287633,1008249,13318563,29154415,3581739,10707797,12382593,14389007,4484963,15510254,20349776,3631891,2630467,5935588,3481939,3265064,27317324,28771976,98719554,11319562,49326368,27337988,15409650,6482916,11150522,8163503,12832328,2056497,345096085,3731003,1202180,6699547,22186157,62792261,5894982,10041093,,48722559,9933835,6142467,,315588602,,3755111,4258844,13123813,23618654,29654749,58204695,4521036,31957555,1327595,47868535,,740604,,65568826,61237341,23214054,8448854,57390188,24505180,6730868,17528973,4138227,8335687,5470766,62565434,29258494,5679996,153287648,11215800,64827748,13893179,7823584
448,28/04/2017,32353359,105994631,,136321182,,62898517,2447918,19523127,1493216360,5558171,3005450,,2411525,103923723,31018401,3464766,395543,7681288,4058470,5316662,5900192,4775697,135570319,1012160,479089,22983832,1384919,11303897,11365617,,17081550,49053424,26847835,24798351,9340707,4402153,23747259,42333931,129679,4220875,2373719,5151834,2998566,4230787,,38279032,2982112,1290638,64053583,44589370,2265580,17642823,26470080,,15119806,33815716,3869863,7626323,639557,551833,123409,30773363,3177972,6906985,8998236,86497803,42847647,6442708,125706627,43207765,20971593,1677617,5902127,,3746321,84821336,92066907,12837417,19516443,4456670,,15046179,1011332,36558899,61136642,17847337,8448796,4156346,771993,3320046,6318123,,1507379,,120582064,1970183,6082464,2267718,3221599,3374855,24326921,6712621,17466673,9301050,1237126,38347003,,31420316,12578742,,495763829,1347755,14186956,16615181,128932,11159762,4780146,2957687,663283,15906647,2950953,7423097,27339967,14766179,33077335,14592379,106313229,12405815,2323538,57419561,3662806,34683907,125958,37491230,14020825,145368164,13170448,5081139,2983470,21648494,13071009,943383426,28752310,4127292,5457183,54700824,29206706,28404614,9708856,360970,719166,20827809,4686261,1383065,20625211,2086890,1668003,44697878,55453589,1910021,73539900,33564611,1224358,262758,1057463,2299841,13053169,60195822,8709412,8633387,13035265,2143160,2264083,5352004,26982650,,19039431,18320255,2008980,869831,69750475,9323471,75944517,22774652,1518066,42192856,16156546,7912406,593281,6609173,3834565,9232081,61683885,1638663,18032310,2179659,3592182,9576087,2034140,3232305,12608442,,36458701,1763485,16477805,6651501,,12436628,383334,7539701,34415891,,516992,8683011,18749148,28228,4378832,639398,5884690,14375902,3469596,1056386,,21091954,4261881,2473235,6147895,7726333,16686684,25205125,13595242,27457512,52384444,4070154,145610,1113796,6332677,5514975,5887002,2337213,125162,2321096,32848529,5272520,,82635881,49974286,5685489,2542358,11189549,2328423,36451318,822450,9172197,26413408,3265352,7572950,6622195,14474282,1016230,8018763,15646646,2494352,1445281,4584105,3031649,3692282,33486936,28156887,77893680,7472325,36885467,13645383,21209618,5210283,5955126,7030900,7216395,2987766,531759627,5144506,605838,29567018,19570451,43581026,4200232,6924194,,68613713,7330778,4240559,,192624517,,2722675,2033286,9622139,20988510,21283969,40035209,2273922,26996042,665560,39876746,19102066,521990,,49835359,75503408,19164904,4410574,39370256,21906097,5554552,17071176,4397277,6446132,2274777,56644061,25349920,7093881,147912505,6602734,53360426,7824063,9393493
449,31/05/2017,50973625,82953840,,130919056,,81796143,2664829,36336248,2616091604,6364456,9634723,,2216462,124444304,37810953,3438373,777075,7165776,5618413,5333610,4615287,7722954,132887398,731062,391498,40563440,1774285,14663754,15581676,,20562750,22216684,31604341,30014643,11634182,10375920,27803312,40498436,127146,2541236,2620163,6338117,5551931,9230933,,49219076,5085080,2366664,90462138,74534712,3127302,20495150,57943121,,13842566,60021048,16383821,8040848,1352866,769374,124268,37954141,4511947,9884105,12685844,168173970,51118167,18491961,114190526,61174195,15530127,2653721,13019419,,5108029,69681328,65596104,14674641,19669818,4756207,,12469104,1697213,60981611,116774560,19432508,7142135,3891314,947143,12857967,7481496,,1498262,,185626459,2715501,6940628,3588900,3121304,3238300,19872350,9153685,20430073,8084155,1210524,78787529,,17869609,11439740,,323584049,780708,31312268,18591633,157645,15588833,4517555,4404816,1475633,24488659,2807941,9603482,31195490,17521378,42984317,19869924,98685399,31378197,1697061,35767805,6651778,24440797,168269,86392910,42287066,230874577,15973457,9270767,1986352,46129671,17612869,1716561179,36136508,5515962,12603573,69525762,38501692,27412092,15190404,317147,1245422,23950305,9233079,1862614,20605886,2727997,1444291,43066292,51288826,1808564,76219049,29561284,840741,436135,965024,3917538,20439483,99425700,54986884,5574753,12525835,2517608,3388299,12446211,31321274,,28359341,18936312,3554460,585352,77252563,9794640,142830802,29694518,1717980,45096100,21414925,4312019,1204340,13916770,14046326,10470658,79478471,1691786,18670722,3220255,8230508,8194457,2679333,14927868,13596784,,50645267,3190092,28080748,4429716,,12733035,468804,9153997,37674034,,563577,11146151,13676306,743829,3731906,799583,5525484,31936826,7692711,1130398,,13219929,3502912,3071709,6302536,8786537,20299985,35280135,20251727,12521086,44428775,9244703,131515,1477104,7833481,7084856,5726127,4606472,98522,4012046,24843843,12550657,,151718771,126400493,5486610,2700630,15913042,2249277,50397581,1428159,7870034,34787492,3541374,5631515,9424316,11567045,1168538,10988216,21950491,2592280,1601963,9775932,2665123,5575878,35821947,17234049,66165167,8907816,28797115,8823255,19525352,7073845,5005038,13735434,11742770,1652997,429648027,2575568,1876394,12972452,26058175,51388272,12472190,12169215,,77205983,8400416,5797081,,220250206,,5436151,3878480,8620925,30473862,30142338,35247631,12804458,27508315,984805,123038949,5864516,621274,,57152296,60169065,37721992,7397903,65649973,32672536,8237940,37471890,6875023,13592798,5057287,74337057,33466335,8001391,336721884,15317437,76422306,10022154,8023606
450,30/06/2017,42771209,78703858,,133266730,,64440744,2732870,35920423,2736712144,5687797,7195849,,2327402,131258676,26682982,3788572,821230,8534139,8802973,4953235,8188721,6844434,160419566,818086,430579,32149625,2472417,13499490,10174760,,51284628,22457895,40451595,19784958,9654051,12809439,19978912,56433208,168945,4299650,2538656,8509216,3322868,6694044,,75838395,7532913,5353435,109127904,62903478,5225870,20643714,66052575,,15015609,54727463,9413970,6580455,1000346,1529734,168442,29783756,4630672,12708727,13831439,72369370,58552417,12411130,105494921,40832807,16467270,2017650,9262535,,4978272,76274360,66409467,11426539,21445951,4585712,,11243270,1632929,46687715,83387891,20459983,5534548,4002478,1145728,21851385,7241044,,1336687,,107794580,3590025,7854555,3894590,3057989,4280126,20007521,8840771,20481115,10306200,1606215,49312649,,12686653,12728481,,385732408,3322627,16768478,29023639,189347,44498447,6068306,5258611,1386946,39075425,3309540,14877057,24701791,20025558,40645317,12455177,105096858,22379548,3321380,42509871,9743910,34990878,232614,75911810,23591082,244091787,34831589,7437378,2364812,46688972,15696647,2208152094,26571833,5549208,11237654,90696511,55896861,25333930,13941086,343269,854624,23954056,7055955,1843733,50843926,2804848,2296717,38452249,53760354,1579351,96135434,28947719,1651532,551833,1551771,3084664,19083676,60003131,8410126,4492233,16223299,2218040,2581151,33661404,36696028,,28730416,17003305,2568921,980575,89044048,13538622,121687925,26508170,960734,51786212,20821387,6321004,2577848,8910119,6865566,5482444,89658965,2170635,11743065,3070685,4557822,13739993,3518659,10884588,18976017,,35003012,2450607,34455437,11544939,,15071263,628702,19437984,29722699,,605899,9431674,19719301,614761,3333698,936612,5089516,17729535,8645822,4376539,,2845805,2674459,2881001,10550864,9391962,10094335,49068857,10899451,13615868,42342748,9891906,188780,1311459,8782944,5378902,7088993,3722844,211115,2992422,49111638,13530648,,168402950,118412747,6102127,6113446,16479880,2064468,83377346,1946742,9044223,27308477,3514395,7871431,17353536,12220239,978706,12157963,17831640,2863939,1658548,6205486,3176391,4640205,39746670,13045855,77500746,8900289,36166194,13866308,17057225,6984700,8009374,11134018,16194232,1607237,456010943,23696382,1985985,14833595,31693083,60341060,9009106,21397368,,70848075,9245744,5960218,,303836776,,3080265,2542967,9310492,48423730,23524064,59046941,11816088,28039366,954445,68248796,9663440,1464257,,44766659,70712818,32721291,5301765,39593258,25229521,8789086,26518647,5273442,8713292,6134908,60046009,31012265,10502166,348666601,12510183,56338810,16167662,10189189
451,31/07/2017,32320948,72753344,,111659707,,81842637,2411930,39701377,1688047324,3684364,8828685,,2260265,99934538,20888392,3272281,345368,9818476,15166671,5278669,5191460,6071921,114459104,343301,173306,25796427,1107936,16674514,9911686,,27697815,20044371,22223655,18772811,9451973,8907088,14723227,33694681,124206,2134745,2087140,4026298,1902939,3903185,,35498143,4851260,2402383,44778761,59980543,2504651,16628817,107265654,,13113399,33099933,6359013,7673670,741787,628495,33912,24800119,4628975,8941915,10440241,57953850,54317462,7558749,104726009,35677368,9728192,2712361,7189536,,2380343,56289866,30775906,13114990,26594843,4473347,,8290928,1097993,31707713,83602730,13729908,6178627,2643360,667380,7353120,6540809,,1131670,,76792385,3022147,3657744,2202708,5632268,3303774,19215571,5503862,13211110,7964088,600738,52162487,,7552927,9432764,,495115450,1503460,14418368,25176156,104118,48570541,3894712,4179411,955906,17150035,2956921,14877057,24659724,17509451,27820073,10103853,86499858,16097300,1601975,24902850,4152838,30619143,111411,38605285,11627172,194338496,14986754,7204182,1832750,38755146,15404269,1710461168,17070319,12413793,7415039,55741967,29586504,20835516,8417017,171808,555674,19781180,3591929,1432599,12633839,1810232,1454022,32459582,56250552,2284861,78812208,23664904,1746706,341986,654224,1611894,12183085,104794940,5902531,4327974,10323860,2202229,1870717,6963558,26226254,,18052711,52106417,1716272,518921,64843409,8983254,105824740,20237993,849693,45408922,15609338,4545436,1896913,4511301,4796661,2803657,53172977,4951093,8957121,1524882,4811906,8064947,1787352,5131630,8691866,,22043143,1741509,22854366,47975890,,7825473,326443,10796043,17516570,,370271,8183930,23848660,126311,2466335,815415,4931861,13100887,4191960,1379595,,4234667,2460464,3490084,11289968,20917203,9176103,16964377,15547465,11809354,42376170,9455235,82674,2167363,7186131,7236872,4187735,3529846,152787,1872240,19475602,6731453,,110015018,138109674,21040541,6041325,10588594,1654405,42498281,2960386,4390212,19575638,3041319,6726419,8836415,15319207,974691,9029486,11848571,2021537,1100702,4059532,2630415,3755900,35922567,8297115,71355719,8844456,25384021,12146774,9546633,7070737,3434927,12761901,8876802,3029187,371960157,3066979,589470,6911785,19731167,57833632,5533661,9892748,,54234676,5115096,3175400,,201333715,,1593488,1773283,12819325,47603095,26914346,58281784,5964673,25381977,788576,35334753,2956618,463950,,37854252,80948682,32918204,2078587,40544393,35548672,6211325,15656458,3683228,7207280,4403694,50476816,16785863,4438060,166504484,9756265,43937275,8953073,9264177
452,31/08/2017,43423809,81050073,,122959810,,94252155,3461288,64262640,2644275652,5067723,8459128,,2449040,99255720,46422616,3573549,1232633,34650181,20448064,3755643,4072544,6905550,101732364,711669,277014,36380247,2385511,11138433,15180588,,28698888,27053071,56798278,18026799,9447211,7761560,20291450,34605644,185744,3729262,2104538,7368369,2551580,6729975,,34445234,3620593,2878777,52580131,70565079,32341995,14908634,143818292,,11213603,44430799,7959833,6946100,960190,514225,107985,29868898,5753896,8296928,10958502,129223186,46702674,10841352,117828733,42651608,14650125,3123169,7575637,,7870159,71562722,31175409,11011098,20916531,2673080,,13352719,1522073,48190701,77367106,13824748,5494965,2285371,608669,6866861,9892538,,1132788,,109016328,3306311,3972397,3444498,2900726,5521007,17009328,7282786,12680682,17020894,2032688,36588146,,8542841,8400146,,340141482,1695455,16143760,33994326,102031,24866509,4445117,16804446,1008223,21092296,2972648,14877057,28487609,13718655,47866771,9719585,59169740,15405976,1377818,33393378,12494827,45061365,144818,31819256,19728969,226591615,13522429,5657527,1923608,92007966,15982758,1190381933,20179112,7165710,6530832,46601212,56707172,31096335,12028794,318203,729161,26276046,4910993,1367698,19142781,1439704,1430547,32479278,49981097,2572554,77391712,54928018,5783629,420197,763039,2138536,24112529,96872037,8613138,3815649,13484731,2249685,2702027,9159650,27996457,,22619965,18995084,2239490,564261,91138753,10105054,102649922,32650551,1198745,53586094,21774431,7940323,4942600,6255759,6487669,4133801,74923661,5557261,11376739,1860086,5949771,7383824,2154798,6235380,12412494,,25630300,2139318,24251994,13104611,,14498064,447790,11168429,20962832,,598959,10100601,18770578,106306,3222298,1107055,5878584,16352057,4290317,1139061,,6240225,2194436,3506094,6798866,9680166,10459115,20065877,9053685,17637293,35118052,13306643,122007,1556156,6843747,5256536,4650213,4100859,92436,5207694,23903631,9172991,,135825309,127084091,15012343,8176700,14556780,2302919,60976611,3517262,6093513,25826514,2882959,6550088,8930474,11859838,794177,9950543,17028613,2866605,1014390,10995063,2223269,4638553,39186605,17335304,66408521,9680090,70263843,14682648,9276950,5615512,4830763,9766081,11585514,2018939,257745829,2376959,709276,9117806,28448675,46747783,7855683,11663964,,50712238,8005720,4596481,,224413105,,5127280,1979446,9552577,37583882,49994390,48124359,5964673,19845946,1027774,70695248,2897918,483840,,39824188,43606110,35689610,10859622,47290605,32069961,9103108,23759191,3656891,11230713,7868641,43168971,26060477,5048807,230750983,16632489,53256269,10972859,35195463
453,29/09/2017,28131523,86330314,,131325139,,48484146,2774185,36524962,2721768368,4090419,4904072,,2450978,192331169,29041307,3810796,1738233,21452435,26414218,3534161,7584477,6039283,125180692,822275,455309,24912286,2173104,13306442,9071230,,42193881,15605263,39449022,11994089,7858554,7486051,14745209,50821620,198539,2264385,2221741,5444214,4383315,27782756,,55166717,3312413,1958280,49420179,57170674,17760132,17082353,60349590,,12666147,41368489,8931393,6497532,587240,1737283,95524,31187746,3286601,6940485,12236517,80325437,46065485,13167112,84545141,38529941,31685757,2711517,8381503,,4871454,66508044,26639028,9686031,20488595,2046037,,7580104,1162254,59833122,121836483,18643636,6807670,2899735,1606625,5570280,19764540,,1040406,,120920995,3050412,6667624,2451645,5451753,3388908,13619687,9698834,19768153,24778575,952781,32420227,,9213571,10670095,,296745622,1478913,10971285,30830268,398841,31254582,4086286,8497720,1172143,16514580,3842541,14877057,33945014,15312315,47886476,12794017,64166728,48448072,2153095,56859427,10707489,39619087,138582,33733220,19705103,224944445,44937738,4793430,1506289,74274843,11425653,1209334941,19736982,5050755,5415919,54536445,42852065,22773596,11369077,222462,741392,19597978,3721297,1303878,19142781,1738435,1527641,47174280,43472966,2164678,59407011,24658310,7019829,420014,773544,2408130,14298732,47668305,12270914,6790729,11659330,1596328,1974507,11166378,38395450,,23507078,13459778,1811641,656371,61469955,6590946,100695307,36070124,1625687,38298034,23681506,7494478,3452676,4777356,7929728,7627255,63213305,2329989,11222381,2085209,4702373,7528022,1128906,4995984,15781976,,31807948,1755576,22714230,11653712,,11950860,418828,23245891,23204761,,426199,7739346,21287216,281349,4231631,1252393,5127444,10431236,4328000,1730549,,3384725,1893071,2809593,7050245,10969322,11324176,23418049,9055002,33460968,40992721,7137686,242570,2258831,7158439,4444985,3398172,4484030,128370,3290639,26102538,12142197,,124819902,95863105,9277357,8168687,18264392,2178926,53940826,1488695,4695386,15763395,3292840,6460002,8790657,13800719,1515476,7524646,18129206,3844588,1228163,4035671,2319559,4271238,38911772,10609100,65208026,16552072,36672903,9196483,11299089,5095278,17441548,11980808,7623004,2102508,242673137,1942189,806965,8711325,17975873,56723590,4397922,10547920,,46994202,12535394,2939357,,216249168,,3556542,1501398,7305782,29233785,32946737,31424574,5964673,17749078,1409907,30262553,4807050,537914,,41666367,53551366,26477114,16379182,47994681,24517739,5887009,13077826,2591663,8404146,49422067,49992941,20676298,6661620,210121295,10015511,40963713,14849431,22965674
