Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2017-12-31,25.631505966186523,25.330116271972656,23.875587463378906,65.86314392089844,29.50838851928711,45.595069885253906,20.32160186767578,71.9144287109375,45.582435607910156,234.8810272216797
2018-01-31,26.656259536743164,26.238018035888672,25.441059112548828,69.39700317382812,31.58481788635254,46.34043884277344,19.6889705657959,76.62871551513672,49.79472351074219,248.11874389648438
2018-02-28,25.250402450561523,23.39512825012207,24.696813583374023,66.7161636352539,31.455625534057617,42.80598831176758,18.9251708984375,73.18434143066406,48.067298889160156,239.09706115722656
2018-03-31,24.203433990478516,23.79823112487793,23.670591354370117,64.92263793945312,30.281137466430664,42.41778564453125,19.643665313720703,71.04984283447266,46.92103576660156,232.54330444335938
2018-04-30,24.233186721801758,26.05767059326172,23.567556381225586,63.113643646240234,30.299644470214844,40.660789489746094,20.044082641601562,71.80047607421875,48.03744125366211,233.7451171875
2018-05-31,24.73052406311035,26.8378849029541,23.33574104309082,65.05369567871094,32.35480499267578,40.024078369140625,19.822492599487305,71.9314193725586,48.991695404052734,239.4272003173828
2018-06-30,24.798669815063477,26.99073600769043,22.928081512451172,62.849063873291016,32.269657135009766,41.8527946472168,20.380264282226562,73.11780548095703,50.76454162597656,240.8041534423828
2018-07-31,25.507568359375,27.410133361816406,24.100786209106445,67.49054718017578,32.943206787109375,43.50968933105469,20.7058162689209,77.90996551513672,51.67951965332031,249.7251434326172
2018-08-31,25.311126708984375,26.457597732543945,24.42845344543457,67.64850616455078,35.11711883544922,43.68024826049805,20.972530364990234,81.28288269042969,54.31759262084961,257.6962585449219
2018-09-30,24.8566837310791,27.104753494262695,23.887252807617188,69.12149047851562,35.11037063598633,44.111488342285156,20.836563110351562,83.68416595458984,54.60572052001953,259.228515625
2018-10-31,22.573972702026367,24.034257888793945,22.761308670043945,61.609798431396484,32.29985427856445,44.99484634399414,21.248140335083008,78.01139831542969,49.09017562866211,241.31463623046875
2018-11-30,23.43213653564453,23.658506393432617,23.358922958374023,63.954978942871094,31.665973663330078,46.01725769042969,22.000085830688477,84.31742095947266,50.30601501464844,245.79087829589844
